Datum,Produkt-ID,Vertriebsstätte-ID,Menge
02/04/2019,1001,904,1
05/12/2019,1006,905,2
07/19/2019,1001,907,1
01/14/2019,1002,905,1
05/18/2019,1002,901,1
04/21/2019,1003,907,2
02/25/2019,1003,906,1
09/30/2019,1008,903,1
06/13/2019,1004,903,1
07/19/2019,1005,901,2
06/20/2019,1007,901,1
10/12/2019,1005,907,1
03/18/2019,1005,902,1
05/24/2019,1001,904,3
04/26/2019,1005,901,3
01/01/2019,1005,908,1
02/26/2019,1007,901,3
02/02/2019,1008,907,3
09/12/2019,1006,902,3
05/22/2019,1008,908,2
02/06/2019,1005,906,2
11/17/2019,1007,901,1
10/31/2019,1001,905,1
12/13/2019,1007,903,1
04/20/2019,1007,908,3
10/27/2019,1008,906,1
08/07/2019,1006,906,2
02/23/2019,1007,907,2
04/27/2019,1003,903,3
05/19/2019,1001,905,1
12/15/2019,1002,902,3
09/02/2019,1004,903,1
07/02/2019,1006,903,1
01/14/2019,1001,905,2
06/01/2019,1008,907,1
05/08/2019,1007,901,2
10/12/2019,1001,902,3
04/30/2019,1008,904,2
04/07/2019,1001,905,3
11/13/2019,1007,903,1
01/18/2019,1008,901,1
07/12/2019,1007,907,2
08/04/2019,1006,905,3
12/03/2019,1002,901,2
09/14/2019,1006,905,2
06/12/2019,1004,901,1
06/20/2019,1007,903,1
03/01/2019,1005,901,1
03/02/2019,1006,905,3
08/13/2019,1003,901,3
09/17/2019,1007,907,1
08/16/2019,1001,906,1
01/17/2019,1004,903,2
07/04/2019,1007,908,2
07/27/2019,1004,902,2
01/04/2019,1003,905,1
08/21/2019,1001,901,1
03/22/2019,1005,903,1
08/28/2019,1005,902,2
09/19/2019,1006,908,2
06/11/2019,1007,907,3
12/26/2019,1006,903,3
02/05/2019,1002,907,3
08/24/2019,1002,907,1
10/25/2019,1006,903,2
07/21/2019,1006,904,2
04/21/2019,1006,903,2
10/03/2019,1005,905,1
04/03/2019,1002,908,2
03/11/2019,1005,907,2
06/05/2019,1006,904,2
02/24/2019,1004,901,1
04/13/2019,1004,905,3
03/11/2019,1008,907,2
12/10/2019,1004,901,1
02/20/2019,1001,907,1
10/22/2019,1008,905,2
08/17/2019,1007,902,2
02/09/2019,1003,908,2
11/03/2019,1006,903,2
02/16/2019,1001,902,2
05/29/2019,1006,902,1
03/27/2019,1007,903,2
04/07/2019,1003,907,3
07/07/2019,1008,905,2
02/06/2019,1002,908,2
02/27/2019,1007,905,3
12/26/2019,1002,904,2
09/09/2019,1002,902,2
11/04/2019,1008,904,3
12/20/2019,1002,902,2
08/22/2019,1004,908,2
08/02/2019,1002,902,1
06/27/2019,1008,903,2
06/28/2019,1006,903,1
12/28/2019,1002,907,1
12/05/2019,1004,907,2
10/01/2019,1005,901,1
07/07/2019,1003,902,1
05/14/2019,1004,905,3
02/28/2019,1005,906,3
11/02/2019,1006,902,1
03/28/2019,1002,902,3
01/26/2019,1006,901,2
01/24/2019,1008,903,3
11/05/2019,1006,908,3
12/21/2019,1003,908,3
03/29/2019,1008,904,2
07/03/2019,1004,906,2
05/24/2019,1005,905,3
09/13/2019,1005,907,2
09/26/2019,1008,904,2
03/05/2019,1006,906,1
09/15/2019,1002,903,2
03/01/2019,1006,903,1
09/14/2019,1008,903,2
11/18/2019,1006,908,1
10/21/2019,1007,906,1
09/09/2019,1005,907,2
06/06/2019,1008,906,2
07/14/2019,1008,907,2
10/07/2019,1004,907,3
02/23/2019,1003,903,1
06/21/2019,1001,903,3
12/25/2019,1002,902,2
09/04/2019,1006,901,2
12/17/2019,1005,908,2
02/25/2019,1002,908,2
11/17/2019,1007,907,2
08/11/2019,1006,904,3
11/17/2019,1007,901,1
04/08/2019,1001,902,3
05/26/2019,1008,902,2
10/17/2019,1004,901,2
03/19/2019,1002,907,3
10/21/2019,1002,906,3
08/31/2019,1006,905,1
09/06/2019,1002,901,3
01/01/2019,1008,905,2
06/10/2019,1002,908,1
02/27/2019,1004,905,3
10/26/2019,1004,907,2
06/01/2019,1002,905,3
04/23/2019,1004,905,3
01/15/2019,1006,906,2
06/27/2019,1003,904,2
02/26/2019,1002,905,1
09/08/2019,1006,901,1
10/27/2019,1002,906,3
08/05/2019,1006,902,3
04/16/2019,1003,907,1
10/15/2019,1006,908,1
05/04/2019,1008,904,1
06/19/2019,1002,901,1
03/11/2019,1008,904,2
04/30/2019,1001,907,2
03/29/2019,1001,904,3
08/12/2019,1004,905,1
07/01/2019,1005,906,2
03/01/2019,1005,907,2
08/07/2019,1005,901,3
10/30/2019,1001,904,3
10/10/2019,1007,902,1
08/20/2019,1008,904,1
05/12/2019,1001,903,1
09/06/2019,1004,903,3
01/24/2019,1006,908,3
08/27/2019,1003,903,3
06/23/2019,1008,903,3
12/03/2019,1002,904,3
07/12/2019,1007,904,1
09/22/2019,1003,902,3
12/26/2019,1008,906,2
04/29/2019,1002,903,1
01/30/2019,1003,907,3
11/25/2019,1006,906,1
04/27/2019,1007,905,1
04/11/2019,1002,904,1
11/05/2019,1004,908,1
06/02/2019,1006,908,2
11/25/2019,1008,906,3
12/07/2019,1008,904,2
08/09/2019,1002,902,1
10/29/2019,1002,903,1
04/07/2019,1008,902,2
03/25/2019,1004,904,3
12/13/2019,1003,905,2
12/22/2019,1006,905,2
03/16/2019,1002,901,1
05/27/2019,1002,901,1
06/08/2019,1002,901,2
06/17/2019,1008,902,3
02/10/2019,1001,907,2
01/20/2019,1007,905,2
10/23/2019,1008,907,2
06/07/2019,1005,908,1
05/12/2019,1008,902,1
08/15/2019,1006,908,3
04/12/2019,1008,907,3
10/19/2019,1004,908,2
01/16/2019,1005,904,3
06/13/2019,1004,907,2
07/22/2019,1001,904,2
02/26/2019,1003,907,1
10/28/2019,1007,908,2
10/08/2019,1004,906,1
02/25/2019,1006,908,1
04/23/2019,1004,907,2
11/28/2019,1004,903,2
01/16/2019,1002,907,3
07/26/2019,1005,903,2
03/27/2019,1004,906,1
04/22/2019,1006,905,2
02/17/2019,1006,906,2
11/04/2019,1001,901,1
04/15/2019,1003,905,3
03/30/2019,1002,902,2
05/27/2019,1004,907,1
02/15/2019,1002,903,3
01/14/2019,1004,907,3
10/03/2019,1001,903,1
01/21/2019,1005,907,3
11/01/2019,1007,905,2
10/02/2019,1002,907,1
10/07/2019,1005,903,3
05/04/2019,1007,908,3
04/06/2019,1007,902,2
05/09/2019,1004,901,1
07/19/2019,1002,907,2
11/26/2019,1004,906,1
05/22/2019,1004,906,2
08/15/2019,1002,908,1
06/07/2019,1006,908,3
08/10/2019,1004,904,1
05/06/2019,1006,906,2
12/26/2019,1002,903,3
12/10/2019,1007,907,2
05/15/2019,1003,905,3
03/22/2019,1003,903,1
08/07/2019,1007,908,2
08/17/2019,1007,908,3
03/21/2019,1001,901,1
06/04/2019,1005,907,3
12/31/2019,1007,904,3
07/25/2019,1005,906,2
05/11/2019,1007,901,3
03/05/2019,1002,908,1
05/06/2019,1001,908,3
05/03/2019,1005,905,1
09/09/2019,1003,908,1
01/04/2019,1005,907,1
07/05/2019,1001,906,1
03/19/2019,1006,904,3
02/12/2019,1007,902,1
10/18/2019,1004,904,1
07/25/2019,1008,901,1
02/26/2019,1003,908,2
05/11/2019,1005,906,2
05/30/2019,1005,906,2
10/16/2019,1003,906,3
05/23/2019,1005,908,3
03/27/2019,1002,902,2
11/05/2019,1001,901,3
07/09/2019,1005,902,3
10/22/2019,1006,901,1
10/15/2019,1003,904,3
01/30/2019,1002,908,3
11/15/2019,1002,905,1
05/06/2019,1008,903,2
11/10/2019,1005,901,1
09/11/2019,1003,903,2
04/26/2019,1008,901,3
12/26/2019,1003,904,1
06/13/2019,1008,901,1
04/23/2019,1001,908,2
01/14/2019,1001,902,2
03/14/2019,1001,903,1
10/19/2019,1006,906,2
04/22/2019,1006,906,2
02/12/2019,1004,901,2
08/19/2019,1005,905,1
07/15/2019,1004,903,2
09/14/2019,1004,902,1
04/05/2019,1008,902,2
09/19/2019,1007,903,1
02/26/2019,1005,905,2
03/05/2019,1006,908,2
05/04/2019,1008,906,2
03/08/2019,1007,903,2
04/29/2019,1001,908,1
07/31/2019,1004,902,3
05/06/2019,1005,905,1
06/27/2019,1006,903,1
09/06/2019,1006,905,1
07/19/2019,1002,903,1
12/16/2019,1003,905,3
09/18/2019,1004,903,3
08/07/2019,1002,902,1
09/11/2019,1005,903,1
08/05/2019,1001,901,1
01/20/2019,1001,901,2
08/22/2019,1001,905,1
05/13/2019,1005,901,1
12/30/2019,1003,906,1
02/27/2019,1004,903,3
08/31/2019,1003,904,2
06/12/2019,1007,903,1
03/20/2019,1005,905,3
07/28/2019,1007,905,1
01/22/2019,1001,901,1
06/22/2019,1005,905,2
05/11/2019,1007,907,1
09/29/2019,1003,903,3
08/02/2019,1008,902,2
07/28/2019,1008,906,1
05/08/2019,1001,906,1
06/29/2019,1007,908,2
08/24/2019,1005,904,2
06/29/2019,1008,905,1
01/29/2019,1005,902,3
05/05/2019,1005,908,3
12/23/2019,1004,903,3
07/05/2019,1007,906,3
08/05/2019,1001,908,1
12/13/2019,1008,906,1
04/02/2019,1001,907,3
03/26/2019,1006,904,2
06/24/2019,1006,906,3
06/26/2019,1001,907,1
12/09/2019,1002,904,3
06/27/2019,1006,904,1
04/14/2019,1003,903,3
04/09/2019,1005,906,1
11/23/2019,1001,907,1
10/19/2019,1006,905,1
04/09/2019,1003,901,3
03/11/2019,1003,903,1
02/17/2019,1007,904,2
03/14/2019,1007,907,2
04/27/2019,1004,901,3
04/11/2019,1005,905,1
11/20/2019,1002,906,3
02/11/2019,1008,902,2
03/01/2019,1007,902,3
03/15/2019,1002,901,3
08/25/2019,1007,908,1
01/17/2019,1008,908,3
06/13/2019,1005,906,2
03/16/2019,1008,903,1
07/23/2019,1006,907,2
01/15/2019,1005,903,3
07/23/2019,1008,905,1
10/19/2019,1001,906,1
08/31/2019,1004,905,1
05/22/2019,1001,903,2
10/13/2019,1005,903,1
04/10/2019,1005,908,1
10/06/2019,1002,905,2
03/17/2019,1001,903,3
11/26/2019,1003,901,2
12/05/2019,1002,908,1
02/05/2019,1001,907,2
03/03/2019,1007,905,2
10/09/2019,1003,902,2
02/09/2019,1007,902,1
12/09/2019,1007,901,2
12/31/2019,1007,904,3
11/30/2019,1002,904,2
03/18/2019,1003,904,3
04/22/2019,1006,908,3
05/21/2019,1001,904,3
01/31/2019,1001,902,3
09/11/2019,1005,904,1
08/08/2019,1001,902,1
03/10/2019,1008,906,3
09/30/2019,1001,907,1
09/13/2019,1005,901,2
09/16/2019,1002,907,2
09/03/2019,1004,902,3
09/14/2019,1002,904,1
11/17/2019,1003,903,3
11/01/2019,1008,907,2
04/02/2019,1007,901,2
01/04/2019,1001,907,1
03/01/2019,1007,905,3
11/15/2019,1007,905,2
12/15/2019,1002,906,1
06/10/2019,1005,906,1
11/03/2019,1003,906,1
01/04/2019,1006,902,2
02/08/2019,1008,906,1
02/18/2019,1004,907,1
08/18/2019,1008,908,3
01/12/2019,1005,904,2
08/03/2019,1001,905,3
11/07/2019,1002,904,3
11/29/2019,1003,906,1
08/22/2019,1003,906,1
11/11/2019,1007,907,2
10/24/2019,1007,907,1
03/05/2019,1007,906,1
12/13/2019,1003,907,3
03/13/2019,1002,905,3
12/24/2019,1001,905,1
05/30/2019,1002,906,2
04/18/2019,1008,903,2
07/22/2019,1003,902,1
07/13/2019,1006,903,1
02/22/2019,1006,908,2
04/11/2019,1003,905,1
10/08/2019,1003,901,2
06/03/2019,1006,906,3
02/25/2019,1008,904,2
07/23/2019,1002,902,1
02/05/2019,1007,904,2
07/18/2019,1005,906,2
03/02/2019,1001,901,2
08/05/2019,1005,903,3
07/12/2019,1003,901,1
06/20/2019,1004,901,1
10/27/2019,1007,907,1
05/20/2019,1001,901,3
12/19/2019,1004,905,2
11/01/2019,1002,901,3
09/01/2019,1002,906,2
08/06/2019,1005,904,2
09/13/2019,1002,905,3
06/11/2019,1008,906,1
03/13/2019,1003,904,3
06/21/2019,1002,902,1
08/14/2019,1007,906,3
08/10/2019,1004,904,3
03/08/2019,1001,906,1
04/27/2019,1006,901,1
10/24/2019,1003,908,2
05/23/2019,1001,905,3
11/27/2019,1006,901,2
12/10/2019,1008,907,2
10/31/2019,1004,901,2
03/07/2019,1008,903,3
10/02/2019,1005,902,3
04/01/2019,1001,908,2
06/23/2019,1007,905,1
01/21/2019,1006,904,1
09/20/2019,1003,907,3
05/23/2019,1007,907,3
10/19/2019,1006,906,2
04/05/2019,1004,906,3
10/21/2019,1007,902,1
06/30/2019,1003,904,2
11/28/2019,1003,901,1
06/22/2019,1001,903,3
05/10/2019,1006,902,2
10/23/2019,1008,905,1
12/20/2019,1001,904,3
11/24/2019,1002,905,2
11/26/2019,1008,907,1
02/28/2019,1007,901,1
08/24/2019,1007,907,1
05/15/2019,1004,908,2
12/03/2019,1005,902,3
08/04/2019,1001,907,1
01/24/2019,1008,905,3
10/30/2019,1007,905,2
07/07/2019,1002,904,2
07/06/2019,1008,907,1
11/05/2019,1003,902,3
11/27/2019,1005,903,1
03/24/2019,1006,906,3
03/23/2019,1003,901,1
09/25/2019,1008,901,1
01/10/2019,1006,901,2
02/09/2019,1005,903,1
05/18/2019,1005,902,1
10/09/2019,1004,905,1
11/18/2019,1004,906,2
01/24/2019,1002,903,1
04/24/2019,1005,902,1
01/06/2019,1003,906,2
03/16/2019,1003,902,1
11/03/2019,1001,906,3
09/29/2019,1004,901,2
03/26/2019,1001,903,3
06/27/2019,1001,907,1
02/09/2019,1001,903,1
08/08/2019,1006,903,1
06/14/2019,1008,908,2
08/27/2019,1005,902,3
08/14/2019,1007,902,1
08/29/2019,1005,901,1
04/27/2019,1008,904,1
03/27/2019,1003,907,3
10/09/2019,1005,903,3
11/16/2019,1007,904,3
11/28/2019,1004,902,1
02/12/2019,1006,901,1
03/12/2019,1001,905,1
11/02/2019,1002,904,2
08/15/2019,1005,901,2
11/14/2019,1003,901,2
11/10/2019,1008,901,3
02/24/2019,1001,903,2
09/17/2019,1008,904,1
02/21/2019,1004,908,1
04/01/2019,1002,908,3
08/16/2019,1007,908,2
12/27/2019,1008,908,2
11/18/2019,1004,901,1
07/10/2019,1007,902,2
08/21/2019,1005,903,1
07/12/2019,1006,906,3
01/09/2019,1002,906,1
01/08/2019,1003,908,2
04/19/2019,1005,904,3
09/26/2019,1007,901,1
09/20/2019,1003,903,2
01/07/2019,1003,908,2
05/06/2019,1006,901,1
02/05/2019,1001,905,2
11/07/2019,1006,901,2
02/20/2019,1007,904,1
07/05/2019,1001,904,2
01/20/2019,1007,906,3
11/05/2019,1008,907,2
09/16/2019,1004,903,2
03/02/2019,1007,907,3
09/14/2019,1005,905,2
05/11/2019,1008,908,1
09/06/2019,1003,906,2
08/18/2019,1001,904,2
11/02/2019,1008,901,3
09/24/2019,1001,904,1
08/25/2019,1005,907,2
05/19/2019,1004,904,3
10/23/2019,1008,906,1
05/09/2019,1006,901,3
05/14/2019,1001,905,1
07/26/2019,1008,904,3
05/17/2019,1005,902,2
03/08/2019,1006,905,3
02/23/2019,1008,902,2
01/24/2019,1004,907,3
09/25/2019,1002,902,1
02/08/2019,1008,906,3
02/17/2019,1001,904,3
03/05/2019,1001,907,3
10/20/2019,1004,902,1
03/30/2019,1008,901,3
10/25/2019,1004,902,1
05/02/2019,1001,902,3
03/28/2019,1007,905,1
05/19/2019,1004,901,1
12/22/2019,1006,906,3
02/14/2019,1002,904,1
05/03/2019,1004,907,2
05/05/2019,1003,907,1
07/15/2019,1001,905,3
06/27/2019,1006,908,2
11/08/2019,1003,908,1
09/23/2019,1005,907,1
09/27/2019,1002,904,2
11/21/2019,1002,901,2
01/24/2019,1004,901,3
03/18/2019,1004,902,3
10/12/2019,1006,904,2
01/04/2019,1002,908,1
07/03/2019,1002,905,3
01/05/2019,1002,903,2
01/17/2019,1006,904,1
04/10/2019,1004,905,2
11/26/2019,1006,908,1
10/19/2019,1006,901,3
09/24/2019,1005,906,1
01/06/2019,1007,905,1
03/05/2019,1005,906,1
06/10/2019,1004,902,1
02/07/2019,1003,903,1
02/10/2019,1002,905,2
02/07/2019,1003,903,1
10/27/2019,1002,904,3
05/26/2019,1003,905,1
05/31/2019,1006,908,2
03/16/2019,1006,905,1
05/31/2019,1001,907,2
12/22/2019,1004,905,3
07/14/2019,1002,902,3
12/22/2019,1008,906,1
01/08/2019,1001,906,2
01/24/2019,1002,903,2
05/05/2019,1004,906,2
04/25/2019,1008,904,1
06/08/2019,1007,903,1
07/30/2019,1001,906,3
06/13/2019,1008,907,1
04/17/2019,1001,904,3
01/20/2019,1001,908,3
01/31/2019,1004,904,1
10/19/2019,1005,903,3
08/27/2019,1007,905,1
07/31/2019,1006,908,3
02/09/2019,1001,903,2
08/20/2019,1002,906,2
09/02/2019,1001,906,1
01/26/2019,1006,905,1
02/03/2019,1005,908,2
01/27/2019,1003,905,3
10/05/2019,1004,904,1
06/03/2019,1002,902,1
12/09/2019,1006,903,2
03/29/2019,1002,907,3
03/16/2019,1007,908,3
10/31/2019,1002,903,1
02/15/2019,1002,901,2
10/14/2019,1002,907,2
06/08/2019,1006,908,2
07/13/2019,1006,905,3
07/11/2019,1002,906,3
06/27/2019,1007,908,1
01/29/2019,1006,907,2
12/08/2019,1001,905,2
05/02/2019,1001,901,3
02/13/2019,1003,908,1
05/21/2019,1003,907,1
07/14/2019,1005,908,1
03/12/2019,1005,903,2
01/20/2019,1008,902,2
07/19/2019,1006,906,2
11/21/2019,1007,903,1
08/21/2019,1008,908,1
04/08/2019,1006,905,1
03/22/2019,1003,904,1
05/16/2019,1003,907,1
05/08/2019,1004,904,1
10/25/2019,1007,903,1
03/31/2019,1003,902,2
10/11/2019,1002,907,2
09/06/2019,1006,903,2
03/18/2019,1008,906,1
12/09/2019,1005,904,2
02/12/2019,1005,905,3
10/04/2019,1004,905,3
11/04/2019,1002,908,3
02/19/2019,1006,904,2
10/03/2019,1007,907,2
09/04/2019,1005,901,1
03/25/2019,1007,903,1
10/27/2019,1001,903,1
10/30/2019,1004,905,1
06/07/2019,1007,904,1
03/05/2019,1006,907,3
03/19/2019,1002,908,2
01/08/2019,1008,907,2
06/08/2019,1008,903,1
04/04/2019,1004,905,2
09/23/2019,1008,905,2
10/20/2019,1005,902,3
05/31/2019,1002,901,2
11/02/2019,1008,908,2
10/25/2019,1007,906,3
01/24/2019,1007,901,2
10/29/2019,1005,905,2
07/23/2019,1001,908,1
06/15/2019,1001,903,1
09/13/2019,1003,902,2
10/28/2019,1008,906,2
06/17/2019,1006,903,3
12/09/2019,1003,904,3
10/03/2019,1001,904,1
09/11/2019,1007,907,1
03/14/2019,1004,901,1
03/30/2019,1004,905,2
06/26/2019,1006,905,2
02/24/2019,1006,906,1
04/08/2019,1003,901,2
07/15/2019,1007,905,2
04/07/2019,1008,903,1
10/25/2019,1001,902,1
02/23/2019,1007,902,2
10/05/2019,1007,902,2
11/24/2019,1003,908,1
03/29/2019,1008,908,1
02/09/2019,1004,907,2
05/02/2019,1002,902,2
11/01/2019,1004,904,1
07/08/2019,1008,902,3
06/28/2019,1002,906,2
02/04/2019,1004,905,2
12/03/2019,1002,908,3
10/06/2019,1005,906,3
03/27/2019,1002,908,1
05/13/2019,1002,905,3
01/05/2019,1004,902,2
06/20/2019,1002,903,1
07/24/2019,1008,904,3
02/17/2019,1005,903,2
07/18/2019,1005,903,3
06/24/2019,1004,905,2
02/08/2019,1003,905,1
12/08/2019,1004,907,3
12/04/2019,1005,905,2
05/21/2019,1003,904,3
09/28/2019,1004,902,1
05/28/2019,1008,903,1
11/29/2019,1006,901,1
06/19/2019,1004,902,2
03/22/2019,1001,907,1
11/27/2019,1007,902,1
10/28/2019,1004,902,3
04/26/2019,1006,901,2
01/28/2019,1001,907,1
03/05/2019,1004,903,1
02/08/2019,1007,902,3
05/20/2019,1001,902,2
06/14/2019,1001,903,3
06/20/2019,1004,903,3
07/27/2019,1005,903,3
08/04/2019,1001,901,1
09/12/2019,1004,908,1
05/12/2019,1007,906,2
03/19/2019,1007,908,3
02/04/2019,1003,904,3
03/21/2019,1002,903,3
08/21/2019,1008,901,2
08/22/2019,1003,901,3
02/27/2019,1007,901,3
03/11/2019,1005,905,2
09/25/2019,1006,901,3
05/13/2019,1001,905,2
09/11/2019,1008,904,3
09/16/2019,1003,908,2
07/18/2019,1008,901,1
09/11/2019,1007,905,2
08/24/2019,1001,908,2
09/12/2019,1003,904,2
02/04/2019,1004,902,1
06/25/2019,1008,901,1
06/11/2019,1004,908,3
09/28/2019,1002,907,2
08/16/2019,1008,902,2
10/22/2019,1007,904,1
05/12/2019,1001,907,1
08/22/2019,1008,902,3
06/09/2019,1006,905,3
04/28/2019,1008,906,1
08/16/2019,1007,904,1
06/29/2019,1001,908,2
05/15/2019,1008,907,1
04/16/2019,1003,908,2
01/02/2019,1003,904,3
03/28/2019,1005,907,2
05/12/2019,1002,904,3
07/13/2019,1007,902,1
04/26/2019,1005,904,2
02/12/2019,1002,908,1
09/25/2019,1001,904,1
03/20/2019,1006,901,3
11/03/2019,1008,904,3
05/25/2019,1001,903,3
04/15/2019,1002,905,1
05/17/2019,1005,903,1
10/06/2019,1004,901,2
03/15/2019,1008,908,1
02/18/2019,1008,904,3
05/19/2019,1003,902,1
06/30/2019,1001,902,3
09/27/2019,1001,908,3
10/19/2019,1001,905,2
11/21/2019,1003,905,2
09/10/2019,1001,908,1
02/07/2019,1007,906,1
10/27/2019,1001,905,1
11/25/2019,1006,901,1
06/23/2019,1003,905,1
05/26/2019,1004,901,3
09/21/2019,1006,906,2
10/26/2019,1008,906,2
07/17/2019,1006,904,1
05/11/2019,1004,901,3
07/30/2019,1002,904,2
09/26/2019,1001,904,2
05/15/2019,1007,902,2
07/07/2019,1006,903,2
06/24/2019,1002,904,2
07/24/2019,1001,903,3
10/30/2019,1005,904,3
05/16/2019,1001,901,3
11/23/2019,1003,905,2
03/06/2019,1001,903,3
02/20/2019,1003,906,3
11/09/2019,1004,901,2
10/24/2019,1006,907,2
10/04/2019,1002,902,1
12/27/2019,1007,902,2
08/03/2019,1003,904,1
01/16/2019,1006,908,2
06/13/2019,1003,904,3
08/08/2019,1007,904,1
12/18/2019,1002,901,1
08/17/2019,1008,904,1
11/14/2019,1003,906,3
10/11/2019,1003,901,1
11/27/2019,1006,902,1
12/10/2019,1001,901,2
10/15/2019,1002,907,3
03/23/2019,1006,903,1
06/13/2019,1005,905,3
02/14/2019,1007,904,3
04/01/2019,1008,904,2
11/25/2019,1004,902,1
08/12/2019,1007,902,2
04/09/2019,1005,904,2
11/17/2019,1007,903,3
10/14/2019,1006,903,2
08/14/2019,1001,907,2
03/07/2019,1007,907,3
03/08/2019,1002,904,3
01/15/2019,1003,908,2
12/30/2019,1006,901,1
05/12/2019,1003,902,3
02/28/2019,1001,903,3
08/27/2019,1002,902,1
04/28/2019,1008,902,1
04/15/2019,1002,906,3
03/05/2019,1004,903,1
08/05/2019,1008,905,1
08/27/2019,1005,906,2
07/28/2019,1007,906,1
11/21/2019,1006,902,2
02/24/2019,1003,904,2
11/02/2019,1007,905,3
04/04/2019,1006,902,3
12/09/2019,1003,907,1
11/10/2019,1007,901,2
03/06/2019,1002,901,1
07/18/2019,1002,908,1
04/24/2019,1003,907,1
06/02/2019,1003,903,2
08/30/2019,1003,905,2
09/19/2019,1006,905,2
12/13/2019,1008,902,3
10/22/2019,1008,903,2
06/25/2019,1008,903,2
11/20/2019,1003,906,1
08/05/2019,1001,905,2
08/16/2019,1006,903,2
12/18/2019,1005,901,3
02/02/2019,1007,904,2
08/18/2019,1001,902,3
11/29/2019,1005,908,3
12/09/2019,1004,901,3
11/02/2019,1003,901,3
03/17/2019,1001,906,2
10/13/2019,1001,901,2
08/26/2019,1001,901,1
12/06/2019,1005,902,2
06/15/2019,1003,907,3
12/17/2019,1003,902,1
07/29/2019,1003,907,3
08/18/2019,1008,907,2
07/07/2019,1005,902,1
04/11/2019,1003,905,2
09/29/2019,1004,907,2
04/02/2019,1006,906,3
09/19/2019,1008,902,3
02/01/2019,1005,904,3
07/16/2019,1003,907,3
11/22/2019,1006,901,1
02/16/2019,1005,908,1
01/20/2019,1003,906,2
11/10/2019,1006,904,1
02/07/2019,1003,902,2
11/28/2019,1006,903,1
04/28/2019,1002,904,1
12/17/2019,1001,907,3
02/28/2019,1001,901,1
11/09/2019,1005,905,2
06/27/2019,1004,908,3
06/11/2019,1001,905,2
07/10/2019,1004,906,2
07/13/2019,1001,904,2
08/21/2019,1003,906,1
08/01/2019,1002,905,2
12/23/2019,1002,907,1
01/10/2019,1004,905,2
12/29/2019,1001,907,2
02/13/2019,1008,906,3
08/15/2019,1002,904,3
07/29/2019,1008,903,2
01/09/2019,1008,904,3
02/02/2019,1004,905,3
05/12/2019,1003,905,2
01/01/2019,1008,901,1
03/08/2019,1002,907,1
05/13/2019,1007,902,3
05/31/2019,1004,904,1
05/05/2019,1008,907,1
11/23/2019,1003,903,1
07/27/2019,1004,905,2
09/09/2019,1003,904,1
04/05/2019,1001,908,2
08/03/2019,1007,901,2
01/24/2019,1007,904,3
11/27/2019,1005,902,2
08/12/2019,1007,904,1
10/26/2019,1004,907,2
05/19/2019,1002,905,1
09/26/2019,1003,903,2
02/23/2019,1008,901,2
08/31/2019,1005,901,3
04/24/2019,1005,908,1
08/06/2019,1004,908,2
08/31/2019,1001,904,3
09/26/2019,1006,904,1
12/26/2019,1001,901,1
12/15/2019,1003,903,3
03/24/2019,1003,906,3
12/06/2019,1006,903,2
03/27/2019,1004,905,1
04/02/2019,1003,905,3
11/11/2019,1004,907,2
09/17/2019,1001,901,3
01/23/2019,1001,901,3
02/20/2019,1007,906,3
10/24/2019,1006,906,3
07/12/2019,1001,903,1
03/02/2019,1002,904,2
12/04/2019,1001,906,3
06/30/2019,1008,903,3
02/16/2019,1004,908,3
10/24/2019,1008,906,2
10/18/2019,1001,905,1
12/17/2019,1005,906,2
02/15/2019,1002,902,1
11/22/2019,1006,905,3
06/22/2019,1003,901,3
12/27/2019,1005,904,1
08/13/2019,1006,905,3
01/09/2019,1007,904,3
11/30/2019,1006,904,2
10/06/2019,1003,904,2
08/27/2019,1006,902,1
09/06/2019,1002,906,2
08/29/2019,1008,907,3
11/16/2019,1006,906,1
11/05/2019,1008,903,3
12/18/2019,1003,905,2
03/22/2019,1007,901,2
02/11/2019,1006,902,2
05/03/2019,1007,903,2
01/15/2019,1007,903,1
02/28/2019,1006,904,1
10/24/2019,1003,902,3
07/19/2019,1001,907,3
03/23/2019,1005,905,1
08/20/2019,1006,903,2
11/30/2019,1005,902,3
01/04/2019,1004,901,3
03/04/2019,1004,907,2
08/12/2019,1002,907,2
08/27/2019,1001,903,3
05/27/2019,1002,907,3
04/25/2019,1001,905,3
12/23/2019,1001,903,1
09/28/2019,1003,908,1
03/12/2019,1006,903,1
10/15/2019,1004,907,3
05/14/2019,1006,901,3
09/06/2019,1002,908,3
07/26/2019,1006,902,1
09/10/2019,1003,908,2
06/19/2019,1005,904,3
11/14/2019,1005,907,3
10/31/2019,1008,905,1
09/04/2019,1006,905,3
07/10/2019,1005,903,2
07/22/2019,1002,903,2
02/14/2019,1001,906,1
02/02/2019,1004,903,1
07/01/2019,1008,905,2
06/17/2019,1007,905,3
06/19/2019,1002,908,3
06/02/2019,1005,907,3
07/04/2019,1008,906,2
06/12/2019,1006,903,1
01/07/2019,1007,906,1
05/18/2019,1008,902,2
07/16/2019,1002,908,3
10/21/2019,1006,904,2
09/07/2019,1002,904,2
03/14/2019,1003,905,1
03/04/2019,1002,902,1
09/17/2019,1003,903,2
11/29/2019,1006,902,3
11/26/2019,1006,907,1
05/03/2019,1003,903,1
12/17/2019,1001,906,1
04/04/2019,1003,903,3
